"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Sphyrna zygaena",TRUE,666,333,336,0,0.5,0.504504504504504,0,1
"Squalus acanthias",FALSE,2123,636.9,594,42.9,0.3,0.27979274611399,0.0202072538860104,1
"Squalus bassi",FALSE,1475,442.5,391,51.5,0.3,0.265084745762712,0.0349152542372881,1
"Stegostoma tigrinum",TRUE,100,30,42,0,0.3,0.42,0,1
"Taeniura lymma",TRUE,9,4.5,9,0,0.5,1,0,1
"Taeniurops meyeni",TRUE,85,25.5,45,0,0.3,0.529411764705882,0,1
"Tetronarce cowleyi",TRUE,1623,486.9,559,0,0.3,0.344423906346272,0,1
"Torpedo fuscomaculata",TRUE,878,263.4,380,0,0.3,0.432801822323462,0,1
"Torpedo sinuspersici",TRUE,135,40.5,59,0,0.3,0.437037037037037,0,1
"Triaenodon obesus",TRUE,27,8.1,18,0,0.3,0.666666666666667,0,1
"Triakis megalopterus",TRUE,569,170.7,207,0,0.3,0.363796133567663,0,1
"Sphyrna lewini",FALSE,669,200.7,128,72.7,0.3,0.191330343796712,0.108669656203288,1
"Cba_nr",FALSE,2140,642,267,375,0.3,0.124766355140187,0.175233644859813,1
"Acroteriobatus annulatus",FALSE,1242,621,501,120,0.5,0.403381642512077,0.0966183574879227,2
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,2
"Aetobatus ocellatus",TRUE,188,56.4,90,0,0.3,0.478723404255319,0,2
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,2
"Apristurus microps",FALSE,987,296.1,280,16.1,0.3,0.283687943262411,0.0163120567375886,2
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,2
"Bathyraja smithii",TRUE,738,221.4,259,0,0.3,0.350948509485095,0,2
"Bathytoshia brevicaudata",TRUE,784,235.2,377,0,0.3,0.480867346938776,0,2
"Bathytoshia lata",TRUE,933,279.9,404,0,0.3,0.433011789924973,0,2
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,2
"Carcharhinus amblyrhynchos",TRUE,23,11.5,18,0,0.5,0.782608695652174,0,2
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,2
"Carcharhinus brachyurus",TRUE,1230,369,482,0,0.3,0.391869918699187,0,2
"Carcharhinus brevipinna",TRUE,247,74.1,103,0,0.3,0.417004048582996,0,2
"Carcharhinus humani",TRUE,63,18.9,32,0,0.3,0.507936507936508,0,2
"Carcharhinus leucas",TRUE,117,35.1,58,0,0.3,0.495726495726496,0,2
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,2
"Carcharhinus obscurus",FALSE,707,353.5,336,17.5,0.5,0.475247524752475,0.0247524752475248,2
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,2
"Carcharias taurus",FALSE,552,276,270,6,0.5,0.489130434782609,0.0108695652173913,2
"Centrophorus squamosus",FALSE,515,257.5,217,40.5,0.5,0.421359223300971,0.0786407766990291,2
"Centroscyllium fabricii",TRUE,445,133.5,161,0,0.3,0.361797752808989,0,2
"Centroscymnus coelolepis",FALSE,699,209.7,194,15.7,0.3,0.277539341917024,0.0224606580829757,2
"Centroscymnus owstonii",TRUE,527,158.1,196,0,0.3,0.371916508538899,0,2
"Centroselachus crepidater",TRUE,486,145.8,189,0,0.3,0.388888888888889,0,2
"Cirrhigaleus asper",TRUE,448,134.4,174,0,0.3,0.388392857142857,0,2
"Cruriraja parcomaculata",TRUE,1646,493.8,504,0,0.3,0.306196840826245,0,2
"Dasyatis chrysonota",TRUE,773,231.9,360,0,0.3,0.465717981888745,0,2
"Deania calcea",TRUE,825,247.5,262,0,0.3,0.317575757575758,0,2
"Dipturus pullopunctatus",FALSE,1780,534,519,15,0.3,0.291573033707865,0.00842696629213483,2
"Dipturus stenorhynchus",TRUE,600,180,209,0,0.3,0.348333333333333,0,2
"Etmopterus compagnoi",FALSE,741,222.3,222,0.299999999999983,0.3,0.299595141700405,0.000404858299595119,2
"Etmopterus granulosus",FALSE,781,234.3,234,0.299999999999983,0.3,0.299615877080666,0.000384122919334165,2
"Etmopterus pusillus",TRUE,1093,327.9,328,0,0.3,0.300091491308326,0,2
"Etmopterus sculptus",TRUE,603,180.9,203,0,0.3,0.33665008291874,0,2
"Galeocerdo cuvier",TRUE,164,49.2,83,0,0.3,0.50609756097561,0,2
"Galeorhinus galeus",FALSE,1925,962.5,502,460.5,0.5,0.260779220779221,0.239220779220779,2
"Gymnura natalensis",TRUE,544,163.2,254,0,0.3,0.466911764705882,0,2
"Halaelurus lineatus",TRUE,148,44.4,67,0,0.3,0.452702702702703,0,2
"Halaelurus natalensis",FALSE,649,324.5,324,0.5,0.5,0.499229583975347,0.000770416024653313,2
"Haploblepharus edwardsii",FALSE,687,412.2,343,69.2,0.6,0.499272197962154,0.100727802037846,2
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,2
"Haploblepharus pictus",TRUE,332,99.6,116,0,0.3,0.349397590361446,0,2
"Himantura leoparda",TRUE,172,51.6,72,0,0.3,0.418604651162791,0,2
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,2
"Holohalaelurus regani",FALSE,1940,582,537,45,0.3,0.27680412371134,0.0231958762886598,2
"Leucoraja wallacei",FALSE,1610,644,479,165,0.4,0.297515527950311,0.102484472049689,2
"Malacoraja spinacidermis",TRUE,635,190.5,225,0,0.3,0.354330708661417,0,2
"Mobula alfredi",TRUE,80,24,45,0,0.3,0.5625,0,2
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,2
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,2
"Mustelus mustelus",FALSE,1503,751.5,516,235.5,0.5,0.343313373253493,0.156686626746507,2
"Mustelus palumbes",FALSE,1794,538.2,471,67.1999999999999,0.3,0.262541806020067,0.0374581939799331,2
"Myliobatis aquila",FALSE,810,405,378,27,0.5,0.466666666666667,0.0333333333333333,2
"Narke capensis",TRUE,340,102,178,0,0.3,0.523529411764706,0,2
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,2
"Neotrygon caeruleopunctata",TRUE,25,7.5,12,0,0.3,0.48,0,2
"Notorynchus cepedianus",TRUE,712,213.6,324,0,0.3,0.455056179775281,0,2
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,2
"Pateobatis jenkinsii",TRUE,226,67.8,114,0,0.3,0.504424778761062,0,2
"Pliotrema warreni",TRUE,893,267.9,375,0,0.3,0.41993281075028,0,2
"Poroderma africanum",TRUE,570,171,262,0,0.3,0.459649122807018,0,2
"Poroderma pantherinum",TRUE,527,158.1,251,0,0.3,0.476280834914611,0,2
"Raja ocellifera",FALSE,765,459,367,92,0.6,0.479738562091503,0.120261437908497,2
"Raja straeleni",FALSE,2131,639.3,562,77.3,0.3,0.263725950258095,0.0362740497419052,2
"Rajella barnardi",TRUE,640,192,227,0,0.3,0.3546875,0,2
"Rajella caudaspinosa",TRUE,887,266.1,271,0,0.3,0.305524239007892,0,2
"Rajella dissimilis",TRUE,689,206.7,262,0,0.3,0.380261248185777,0,2
"Rajella leoparda",FALSE,1292,387.6,336,51.6,0.3,0.260061919504644,0.039938080495356,2
"Rajella ravidula",TRUE,537,161.1,218,0,0.3,0.405959031657356,0,2
"Rhinoptera jayakari",TRUE,62,31,32,0,0.5,0.516129032258065,0,2
"Rhizoprionodon acutus",TRUE,77,23.1,33,0,0.3,0.428571428571429,0,2
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,2
"Rostroraja alba",FALSE,1778,889,459,430,0.5,0.258155230596175,0.241844769403825,2
"Scyliorhinus capensis",TRUE,1540,462,547,0,0.3,0.355194805194805,0,2
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,2
"Sphyrna zygaena",TRUE,666,333,336,0,0.5,0.504504504504504,0,2
"Squalus acanthias",FALSE,2123,636.9,594,42.9,0.3,0.27979274611399,0.0202072538860104,2
"Squalus bassi",FALSE,1475,442.5,391,51.5,0.3,0.265084745762712,0.0349152542372881,2
"Stegostoma tigrinum",TRUE,100,30,42,0,0.3,0.42,0,2
"Taeniura lymma",TRUE,9,4.5,9,0,0.5,1,0,2
"Taeniurops meyeni",TRUE,85,25.5,45,0,0.3,0.529411764705882,0,2
"Tetronarce cowleyi",TRUE,1623,486.9,558,0,0.3,0.343807763401109,0,2
"Torpedo fuscomaculata",TRUE,878,263.4,380,0,0.3,0.432801822323462,0,2
"Torpedo sinuspersici",TRUE,135,40.5,59,0,0.3,0.437037037037037,0,2
"Triaenodon obesus",TRUE,27,8.1,18,0,0.3,0.666666666666667,0,2
"Triakis megalopterus",TRUE,569,170.7,207,0,0.3,0.363796133567663,0,2
"Sphyrna lewini",FALSE,669,200.7,128,72.7,0.3,0.191330343796712,0.108669656203288,2
"Cba_nr",FALSE,2140,642,267,375,0.3,0.124766355140187,0.175233644859813,2
"Acroteriobatus annulatus",FALSE,1242,621,501,120,0.5,0.403381642512077,0.0966183574879227,3
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,3
"Aetobatus ocellatus",TRUE,188,56.4,90,0,0.3,0.478723404255319,0,3
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,3
"Apristurus microps",FALSE,987,296.1,280,16.1,0.3,0.283687943262411,0.0163120567375886,3
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,3
"Bathyraja smithii",TRUE,738,221.4,258,0,0.3,0.349593495934959,0,3
"Bathytoshia brevicaudata",TRUE,784,235.2,377,0,0.3,0.480867346938776,0,3
"Bathytoshia lata",TRUE,933,279.9,404,0,0.3,0.433011789924973,0,3
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,3
"Carcharhinus amblyrhynchos",TRUE,23,11.5,18,0,0.5,0.782608695652174,0,3
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,3
"Carcharhinus brachyurus",TRUE,1230,369,482,0,0.3,0.391869918699187,0,3
"Carcharhinus brevipinna",TRUE,247,74.1,103,0,0.3,0.417004048582996,0,3
"Carcharhinus humani",TRUE,63,18.9,32,0,0.3,0.507936507936508,0,3
"Carcharhinus leucas",TRUE,117,35.1,58,0,0.3,0.495726495726496,0,3
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,3
"Carcharhinus obscurus",FALSE,707,353.5,336,17.5,0.5,0.475247524752475,0.0247524752475248,3
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,3
"Carcharias taurus",FALSE,552,276,270,6,0.5,0.489130434782609,0.0108695652173913,3
"Centrophorus squamosus",FALSE,515,257.5,217,40.5,0.5,0.421359223300971,0.0786407766990291,3
"Centroscyllium fabricii",TRUE,445,133.5,161,0,0.3,0.361797752808989,0,3
"Centroscymnus coelolepis",FALSE,699,209.7,194,15.7,0.3,0.277539341917024,0.0224606580829757,3
"Centroscymnus owstonii",TRUE,527,158.1,196,0,0.3,0.371916508538899,0,3
"Centroselachus crepidater",TRUE,486,145.8,189,0,0.3,0.388888888888889,0,3
"Cirrhigaleus asper",TRUE,448,134.4,174,0,0.3,0.388392857142857,0,3
"Cruriraja parcomaculata",TRUE,1646,493.8,505,0,0.3,0.306804374240583,0,3
"Dasyatis chrysonota",TRUE,773,231.9,360,0,0.3,0.465717981888745,0,3
"Deania calcea",TRUE,825,247.5,262,0,0.3,0.317575757575758,0,3
"Dipturus pullopunctatus",FALSE,1780,534,519,15,0.3,0.291573033707865,0.00842696629213483,3
"Dipturus stenorhynchus",TRUE,600,180,209,0,0.3,0.348333333333333,0,3
"Etmopterus compagnoi",FALSE,741,222.3,222,0.299999999999983,0.3,0.299595141700405,0.000404858299595119,3
"Etmopterus granulosus",FALSE,781,234.3,234,0.299999999999983,0.3,0.299615877080666,0.000384122919334165,3
"Etmopterus pusillus",TRUE,1093,327.9,328,0,0.3,0.300091491308326,0,3
"Etmopterus sculptus",TRUE,603,180.9,203,0,0.3,0.33665008291874,0,3
"Galeocerdo cuvier",TRUE,164,49.2,83,0,0.3,0.50609756097561,0,3
"Galeorhinus galeus",FALSE,1925,962.5,502,460.5,0.5,0.260779220779221,0.239220779220779,3
"Gymnura natalensis",TRUE,544,163.2,254,0,0.3,0.466911764705882,0,3
"Halaelurus lineatus",TRUE,148,44.4,67,0,0.3,0.452702702702703,0,3
"Halaelurus natalensis",FALSE,649,324.5,324,0.5,0.5,0.499229583975347,0.000770416024653313,3
"Haploblepharus edwardsii",FALSE,687,412.2,343,69.2,0.6,0.499272197962154,0.100727802037846,3
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,3
"Haploblepharus pictus",TRUE,332,99.6,116,0,0.3,0.349397590361446,0,3
"Himantura leoparda",TRUE,172,51.6,72,0,0.3,0.418604651162791,0,3
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,3
"Holohalaelurus regani",FALSE,1940,582,537,45,0.3,0.27680412371134,0.0231958762886598,3
"Leucoraja wallacei",FALSE,1610,644,479,165,0.4,0.297515527950311,0.102484472049689,3
"Malacoraja spinacidermis",TRUE,635,190.5,226,0,0.3,0.355905511811024,0,3
"Mobula alfredi",TRUE,80,24,45,0,0.3,0.5625,0,3
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,3
"Mobula kuhlii",TRUE,171,85.5,91,0,0.5,0.532163742690059,0,3
"Mustelus mustelus",FALSE,1503,751.5,516,235.5,0.5,0.343313373253493,0.156686626746507,3
"Mustelus palumbes",FALSE,1794,538.2,471,67.1999999999999,0.3,0.262541806020067,0.0374581939799331,3
"Myliobatis aquila",FALSE,810,405,378,27,0.5,0.466666666666667,0.0333333333333333,3
"Narke capensis",TRUE,340,102,178,0,0.3,0.523529411764706,0,3
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,3
"Neotrygon caeruleopunctata",TRUE,25,7.5,12,0,0.3,0.48,0,3
"Notorynchus cepedianus",TRUE,712,213.6,324,0,0.3,0.455056179775281,0,3
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,3
"Pateobatis jenkinsii",TRUE,226,67.8,114,0,0.3,0.504424778761062,0,3
"Pliotrema warreni",TRUE,893,267.9,375,0,0.3,0.41993281075028,0,3
"Poroderma africanum",TRUE,570,171,262,0,0.3,0.459649122807018,0,3
"Poroderma pantherinum",TRUE,527,158.1,251,0,0.3,0.476280834914611,0,3
"Raja ocellifera",FALSE,765,459,367,92,0.6,0.479738562091503,0.120261437908497,3
"Raja straeleni",FALSE,2131,639.3,562,77.3,0.3,0.263725950258095,0.0362740497419052,3
"Rajella barnardi",TRUE,640,192,226,0,0.3,0.353125,0,3
"Rajella caudaspinosa",TRUE,887,266.1,270,0,0.3,0.304396843291996,0,3
"Rajella dissimilis",TRUE,689,206.7,260,0,0.3,0.377358490566038,0,3
"Rajella leoparda",FALSE,1292,387.6,336,51.6,0.3,0.260061919504644,0.039938080495356,3
"Rajella ravidula",TRUE,537,161.1,218,0,0.3,0.405959031657356,0,3
"Rhinoptera jayakari",TRUE,62,31,32,0,0.5,0.516129032258065,0,3
"Rhizoprionodon acutus",TRUE,77,23.1,33,0,0.3,0.428571428571429,0,3
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,3
"Rostroraja alba",FALSE,1778,889,459,430,0.5,0.258155230596175,0.241844769403825,3
"Scyliorhinus capensis",TRUE,1540,462,545,0,0.3,0.353896103896104,0,3
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,3
"Sphyrna zygaena",TRUE,666,333,336,0,0.5,0.504504504504504,0,3
"Squalus acanthias",FALSE,2123,636.9,594,42.9,0.3,0.27979274611399,0.0202072538860104,3
"Squalus bassi",FALSE,1475,442.5,391,51.5,0.3,0.265084745762712,0.0349152542372881,3
"Stegostoma tigrinum",TRUE,100,30,42,0,0.3,0.42,0,3
"Taeniura lymma",TRUE,9,4.5,9,0,0.5,1,0,3
"Taeniurops meyeni",TRUE,85,25.5,45,0,0.3,0.529411764705882,0,3
"Tetronarce cowleyi",TRUE,1623,486.9,561,0,0.3,0.345656192236599,0,3
"Torpedo fuscomaculata",TRUE,878,263.4,380,0,0.3,0.432801822323462,0,3
"Torpedo sinuspersici",TRUE,135,40.5,59,0,0.3,0.437037037037037,0,3
"Triaenodon obesus",TRUE,27,8.1,18,0,0.3,0.666666666666667,0,3
"Triakis megalopterus",TRUE,569,170.7,207,0,0.3,0.363796133567663,0,3
"Sphyrna lewini",FALSE,669,200.7,128,72.7,0.3,0.191330343796712,0.108669656203288,3
"Cba_nr",FALSE,2140,642,267,375,0.3,0.124766355140187,0.175233644859813,3
"Acroteriobatus annulatus",FALSE,1242,621,501,120,0.5,0.403381642512077,0.0966183574879227,4
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,4
"Aetobatus ocellatus",TRUE,188,56.4,90,0,0.3,0.478723404255319,0,4
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,4
"Apristurus microps",FALSE,987,296.1,280,16.1,0.3,0.283687943262411,0.0163120567375886,4
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,4
"Bathyraja smithii",TRUE,738,221.4,259,0,0.3,0.350948509485095,0,4
"Bathytoshia brevicaudata",TRUE,784,235.2,377,0,0.3,0.480867346938776,0,4
"Bathytoshia lata",TRUE,933,279.9,404,0,0.3,0.433011789924973,0,4
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,4
"Carcharhinus amblyrhynchos",TRUE,23,11.5,18,0,0.5,0.782608695652174,0,4
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,4
"Carcharhinus brachyurus",TRUE,1230,369,482,0,0.3,0.391869918699187,0,4
"Carcharhinus brevipinna",TRUE,247,74.1,103,0,0.3,0.417004048582996,0,4
"Carcharhinus humani",TRUE,63,18.9,32,0,0.3,0.507936507936508,0,4
"Carcharhinus leucas",TRUE,117,35.1,58,0,0.3,0.495726495726496,0,4
"Carcharhinus limbatus",TRUE,330,99,167,0,0.3,0.506060606060606,0,4
"Carcharhinus obscurus",FALSE,707,353.5,336,17.5,0.5,0.475247524752475,0.0247524752475248,4
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,4
"Carcharias taurus",FALSE,552,276,270,6,0.5,0.489130434782609,0.0108695652173913,4
"Centrophorus squamosus",FALSE,515,257.5,217,40.5,0.5,0.421359223300971,0.0786407766990291,4
"Centroscyllium fabricii",TRUE,445,133.5,161,0,0.3,0.361797752808989,0,4
"Centroscymnus coelolepis",FALSE,699,209.7,194,15.7,0.3,0.277539341917024,0.0224606580829757,4
"Centroscymnus owstonii",TRUE,527,158.1,196,0,0.3,0.371916508538899,0,4
"Centroselachus crepidater",TRUE,486,145.8,189,0,0.3,0.388888888888889,0,4
"Cirrhigaleus asper",TRUE,448,134.4,174,0,0.3,0.388392857142857,0,4
"Cruriraja parcomaculata",TRUE,1646,493.8,504,0,0.3,0.306196840826245,0,4
"Dasyatis chrysonota",TRUE,773,231.9,360,0,0.3,0.465717981888745,0,4
"Deania calcea",TRUE,825,247.5,262,0,0.3,0.317575757575758,0,4
"Dipturus pullopunctatus",FALSE,1780,534,519,15,0.3,0.291573033707865,0.00842696629213483,4
"Dipturus stenorhynchus",TRUE,600,180,209,0,0.3,0.348333333333333,0,4
"Etmopterus compagnoi",FALSE,741,222.3,222,0.299999999999983,0.3,0.299595141700405,0.000404858299595119,4
"Etmopterus granulosus",FALSE,781,234.3,234,0.299999999999983,0.3,0.299615877080666,0.000384122919334165,4
"Etmopterus pusillus",TRUE,1093,327.9,328,0,0.3,0.300091491308326,0,4
"Etmopterus sculptus",TRUE,603,180.9,203,0,0.3,0.33665008291874,0,4
"Galeocerdo cuvier",TRUE,164,49.2,83,0,0.3,0.50609756097561,0,4
"Galeorhinus galeus",FALSE,1925,962.5,502,460.5,0.5,0.260779220779221,0.239220779220779,4
"Gymnura natalensis",TRUE,544,163.2,254,0,0.3,0.466911764705882,0,4
"Halaelurus lineatus",TRUE,148,44.4,67,0,0.3,0.452702702702703,0,4
"Halaelurus natalensis",FALSE,649,324.5,324,0.5,0.5,0.499229583975347,0.000770416024653313,4
"Haploblepharus edwardsii",FALSE,687,412.2,343,69.2,0.6,0.499272197962154,0.100727802037846,4
