"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Pliotrema warreni",TRUE,893,267.9,376,0,0.3,0.421052631578947,0,1
"Poroderma africanum",TRUE,570,171,267,0,0.3,0.468421052631579,0,1
"Poroderma pantherinum",TRUE,527,158.1,256,0,0.3,0.485768500948767,0,1
"Raja ocellifera",FALSE,765,459,368,91,0.6,0.481045751633987,0.118954248366013,1
"Raja straeleni",FALSE,2131,639.3,560,79.3,0.3,0.262787423744721,0.0372125762552792,1
"Rajella barnardi",TRUE,640,192,226,0,0.3,0.353125,0,1
"Rajella caudaspinosa",TRUE,887,266.1,271,0,0.3,0.305524239007892,0,1
"Rajella dissimilis",TRUE,689,206.7,261,0,0.3,0.378809869375907,0,1
"Rajella leoparda",FALSE,1292,387.6,334,53.6,0.3,0.258513931888545,0.0414860681114551,1
"Rajella ravidula",TRUE,537,161.1,225,0,0.3,0.418994413407821,0,1
"Rhinoptera jayakari",TRUE,62,31,32,0,0.5,0.516129032258065,0,1
"Rhizoprionodon acutus",TRUE,77,23.1,33,0,0.3,0.428571428571429,0,1
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,1
"Rostroraja alba",FALSE,1778,889,462,427,0.5,0.259842519685039,0.240157480314961,1
"Scyliorhinus capensis",TRUE,1540,462,541,0,0.3,0.351298701298701,0,1
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,1
"Sphyrna zygaena",TRUE,666,333,334,0,0.5,0.501501501501502,0,1
"Squalus acanthias",FALSE,2123,636.9,591,45.9,0.3,0.278379651436646,0.0216203485633537,1
"Squalus bassi",FALSE,1475,442.5,388,54.5,0.3,0.263050847457627,0.0369491525423729,1
"Stegostoma tigrinum",TRUE,100,30,43,0,0.3,0.43,0,1
"Taeniura lymma",TRUE,9,4.5,9,0,0.5,1,0,1
"Taeniurops meyeni",TRUE,85,25.5,45,0,0.3,0.529411764705882,0,1
"Tetronarce cowleyi",TRUE,1623,486.9,560,0,0.3,0.345040049291436,0,1
"Torpedo fuscomaculata",TRUE,878,263.4,379,0,0.3,0.431662870159453,0,1
"Torpedo sinuspersici",TRUE,135,40.5,60,0,0.3,0.444444444444444,0,1
"Triaenodon obesus",TRUE,27,8.1,18,0,0.3,0.666666666666667,0,1
"Triakis megalopterus",TRUE,569,170.7,205,0,0.3,0.360281195079086,0,1
"Sphyrna lewini",FALSE,669,200.7,131,69.7,0.3,0.195814648729447,0.104185351270553,1
"Acroteriobatus annulatus",FALSE,1242,621,500,121,0.5,0.402576489533011,0.0974235104669887,2
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,2
"Aetobatus ocellatus",TRUE,188,56.4,92,0,0.3,0.48936170212766,0,2
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,2
"Apristurus microps",FALSE,987,296.1,277,19.1,0.3,0.2806484295846,0.0193515704154002,2
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,2
"Bathyraja smithii",TRUE,738,221.4,260,0,0.3,0.35230352303523,0,2
"Bathytoshia brevicaudata",TRUE,784,235.2,377,0,0.3,0.480867346938776,0,2
"Bathytoshia lata",TRUE,933,279.9,404,0,0.3,0.433011789924973,0,2
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,2
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,2
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,2
"Carcharhinus brachyurus",TRUE,1230,369,482,0,0.3,0.391869918699187,0,2
"Carcharhinus brevipinna",TRUE,247,74.1,103,0,0.3,0.417004048582996,0,2
"Carcharhinus humani",TRUE,63,18.9,32,0,0.3,0.507936507936508,0,2
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,2
"Carcharhinus limbatus",TRUE,330,99,165,0,0.3,0.5,0,2
"Carcharhinus obscurus",FALSE,707,353.5,338,15.5,0.5,0.478076379066478,0.0219236209335219,2
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,2
"Carcharias taurus",FALSE,552,276,274,2,0.5,0.496376811594203,0.0036231884057971,2
"Centrophorus squamosus",FALSE,515,257.5,221,36.5,0.5,0.429126213592233,0.070873786407767,2
"Centroscyllium fabricii",TRUE,445,133.5,165,0,0.3,0.370786516853933,0,2
"Centroscymnus coelolepis",FALSE,699,209.7,196,13.7,0.3,0.280400572246066,0.0195994277539342,2
"Centroscymnus owstonii",TRUE,527,158.1,199,0,0.3,0.377609108159393,0,2
"Centroselachus crepidater",TRUE,486,145.8,194,0,0.3,0.39917695473251,0,2
"Cirrhigaleus asper",TRUE,448,134.4,174,0,0.3,0.388392857142857,0,2
"Cruriraja parcomaculata",TRUE,1646,493.8,497,0,0.3,0.301944106925881,0,2
"Dasyatis chrysonota",TRUE,773,231.9,363,0,0.3,0.469598965071151,0,2
"Deania calcea",TRUE,825,247.5,264,0,0.3,0.32,0,2
"Dipturus pullopunctatus",FALSE,1780,534,516,18,0.3,0.289887640449438,0.0101123595505618,2
"Dipturus stenorhynchus",TRUE,600,180,211,0,0.3,0.351666666666667,0,2
"Etmopterus compagnoi",FALSE,741,222.3,222,0.299999999999983,0.3,0.299595141700405,0.000404858299595119,2
"Etmopterus granulosus",FALSE,781,234.3,234,0.299999999999983,0.3,0.299615877080666,0.000384122919334165,2
"Etmopterus pusillus",TRUE,1093,327.9,328,0,0.3,0.300091491308326,0,2
"Etmopterus sculptus",TRUE,603,180.9,201,0,0.3,0.333333333333333,0,2
"Galeocerdo cuvier",TRUE,164,49.2,83,0,0.3,0.50609756097561,0,2
"Galeorhinus galeus",FALSE,1925,962.5,498,464.5,0.5,0.258701298701299,0.241298701298701,2
"Gymnura natalensis",TRUE,544,163.2,254,0,0.3,0.466911764705882,0,2
"Halaelurus lineatus",TRUE,148,44.4,68,0,0.3,0.459459459459459,0,2
"Halaelurus natalensis",FALSE,649,324.5,324,0.5,0.5,0.499229583975347,0.000770416024653313,2
"Haploblepharus edwardsii",FALSE,687,412.2,351,61.2,0.6,0.510917030567686,0.0890829694323144,2
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,2
"Haploblepharus pictus",TRUE,332,99.6,114,0,0.3,0.343373493975904,0,2
"Himantura leoparda",TRUE,172,51.6,74,0,0.3,0.430232558139535,0,2
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,2
"Holohalaelurus regani",FALSE,1940,582,535,47,0.3,0.275773195876289,0.0242268041237113,2
"Leucoraja wallacei",FALSE,1610,644,476,168,0.4,0.295652173913043,0.104347826086957,2
"Malacoraja spinacidermis",TRUE,635,190.5,232,0,0.3,0.365354330708661,0,2
"Mobula alfredi",TRUE,80,24,48,0,0.3,0.6,0,2
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,2
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,2
"Mustelus mustelus",FALSE,1503,751.5,513,238.5,0.5,0.341317365269461,0.158682634730539,2
"Mustelus palumbes",FALSE,1794,538.2,466,72.1999999999999,0.3,0.259754738015608,0.0402452619843924,2
"Myliobatis aquila",FALSE,810,405,382,23,0.5,0.471604938271605,0.0283950617283951,2
"Narke capensis",TRUE,340,102,178,0,0.3,0.523529411764706,0,2
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,2
"Neotrygon caeruleopunctata",TRUE,25,7.5,12,0,0.3,0.48,0,2
"Notorynchus cepedianus",TRUE,712,213.6,328,0,0.3,0.460674157303371,0,2
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,2
"Pateobatis jenkinsii",TRUE,226,67.8,114,0,0.3,0.504424778761062,0,2
"Pliotrema warreni",TRUE,893,267.9,376,0,0.3,0.421052631578947,0,2
"Poroderma africanum",TRUE,570,171,267,0,0.3,0.468421052631579,0,2
"Poroderma pantherinum",TRUE,527,158.1,256,0,0.3,0.485768500948767,0,2
"Raja ocellifera",FALSE,765,459,368,91,0.6,0.481045751633987,0.118954248366013,2
"Raja straeleni",FALSE,2131,639.3,560,79.3,0.3,0.262787423744721,0.0372125762552792,2
"Rajella barnardi",TRUE,640,192,226,0,0.3,0.353125,0,2
"Rajella caudaspinosa",TRUE,887,266.1,271,0,0.3,0.305524239007892,0,2
"Rajella dissimilis",TRUE,689,206.7,261,0,0.3,0.378809869375907,0,2
"Rajella leoparda",FALSE,1292,387.6,334,53.6,0.3,0.258513931888545,0.0414860681114551,2
"Rajella ravidula",TRUE,537,161.1,225,0,0.3,0.418994413407821,0,2
"Rhinoptera jayakari",TRUE,62,31,32,0,0.5,0.516129032258065,0,2
"Rhizoprionodon acutus",TRUE,77,23.1,33,0,0.3,0.428571428571429,0,2
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,2
"Rostroraja alba",FALSE,1778,889,462,427,0.5,0.259842519685039,0.240157480314961,2
"Scyliorhinus capensis",TRUE,1540,462,541,0,0.3,0.351298701298701,0,2
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,2
"Sphyrna zygaena",TRUE,666,333,334,0,0.5,0.501501501501502,0,2
"Squalus acanthias",FALSE,2123,636.9,591,45.9,0.3,0.278379651436646,0.0216203485633537,2
"Squalus bassi",FALSE,1475,442.5,388,54.5,0.3,0.263050847457627,0.0369491525423729,2
"Stegostoma tigrinum",TRUE,100,30,43,0,0.3,0.43,0,2
"Taeniura lymma",TRUE,9,4.5,9,0,0.5,1,0,2
"Taeniurops meyeni",TRUE,85,25.5,45,0,0.3,0.529411764705882,0,2
"Tetronarce cowleyi",TRUE,1623,486.9,560,0,0.3,0.345040049291436,0,2
"Torpedo fuscomaculata",TRUE,878,263.4,379,0,0.3,0.431662870159453,0,2
"Torpedo sinuspersici",TRUE,135,40.5,60,0,0.3,0.444444444444444,0,2
"Triaenodon obesus",TRUE,27,8.1,18,0,0.3,0.666666666666667,0,2
"Triakis megalopterus",TRUE,569,170.7,205,0,0.3,0.360281195079086,0,2
"Sphyrna lewini",FALSE,669,200.7,131,69.7,0.3,0.195814648729447,0.104185351270553,2
"Acroteriobatus annulatus",FALSE,1242,621,500,121,0.5,0.402576489533011,0.0974235104669887,3
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,3
"Aetobatus ocellatus",TRUE,188,56.4,92,0,0.3,0.48936170212766,0,3
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,3
"Apristurus microps",FALSE,987,296.1,277,19.1,0.3,0.2806484295846,0.0193515704154002,3
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,3
"Bathyraja smithii",TRUE,738,221.4,259,0,0.3,0.350948509485095,0,3
"Bathytoshia brevicaudata",TRUE,784,235.2,377,0,0.3,0.480867346938776,0,3
"Bathytoshia lata",TRUE,933,279.9,404,0,0.3,0.433011789924973,0,3
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,3
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,3
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,3
"Carcharhinus brachyurus",TRUE,1230,369,482,0,0.3,0.391869918699187,0,3
"Carcharhinus brevipinna",TRUE,247,74.1,103,0,0.3,0.417004048582996,0,3
"Carcharhinus humani",TRUE,63,18.9,32,0,0.3,0.507936507936508,0,3
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,3
"Carcharhinus limbatus",TRUE,330,99,165,0,0.3,0.5,0,3
"Carcharhinus obscurus",FALSE,707,353.5,338,15.5,0.5,0.478076379066478,0.0219236209335219,3
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,3
"Carcharias taurus",FALSE,552,276,274,2,0.5,0.496376811594203,0.0036231884057971,3
"Centrophorus squamosus",FALSE,515,257.5,221,36.5,0.5,0.429126213592233,0.070873786407767,3
"Centroscyllium fabricii",TRUE,445,133.5,165,0,0.3,0.370786516853933,0,3
"Centroscymnus coelolepis",FALSE,699,209.7,196,13.7,0.3,0.280400572246066,0.0195994277539342,3
"Centroscymnus owstonii",TRUE,527,158.1,199,0,0.3,0.377609108159393,0,3
"Centroselachus crepidater",TRUE,486,145.8,194,0,0.3,0.39917695473251,0,3
"Cirrhigaleus asper",TRUE,448,134.4,174,0,0.3,0.388392857142857,0,3
"Cruriraja parcomaculata",TRUE,1646,493.8,496,0,0.3,0.301336573511543,0,3
"Dasyatis chrysonota",TRUE,773,231.9,363,0,0.3,0.469598965071151,0,3
"Deania calcea",TRUE,825,247.5,264,0,0.3,0.32,0,3
"Dipturus pullopunctatus",FALSE,1780,534,516,18,0.3,0.289887640449438,0.0101123595505618,3
"Dipturus stenorhynchus",TRUE,600,180,211,0,0.3,0.351666666666667,0,3
"Etmopterus compagnoi",FALSE,741,222.3,222,0.299999999999983,0.3,0.299595141700405,0.000404858299595119,3
"Etmopterus granulosus",FALSE,781,234.3,234,0.299999999999983,0.3,0.299615877080666,0.000384122919334165,3
"Etmopterus pusillus",TRUE,1093,327.9,328,0,0.3,0.300091491308326,0,3
"Etmopterus sculptus",TRUE,603,180.9,202,0,0.3,0.334991708126036,0,3
"Galeocerdo cuvier",TRUE,164,49.2,83,0,0.3,0.50609756097561,0,3
"Galeorhinus galeus",FALSE,1925,962.5,498,464.5,0.5,0.258701298701299,0.241298701298701,3
"Gymnura natalensis",TRUE,544,163.2,254,0,0.3,0.466911764705882,0,3
"Halaelurus lineatus",TRUE,148,44.4,68,0,0.3,0.459459459459459,0,3
"Halaelurus natalensis",FALSE,649,324.5,324,0.5,0.5,0.499229583975347,0.000770416024653313,3
"Haploblepharus edwardsii",FALSE,687,412.2,351,61.2,0.6,0.510917030567686,0.0890829694323144,3
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,3
"Haploblepharus pictus",TRUE,332,99.6,114,0,0.3,0.343373493975904,0,3
"Himantura leoparda",TRUE,172,51.6,74,0,0.3,0.430232558139535,0,3
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,3
"Holohalaelurus regani",FALSE,1940,582,535,47,0.3,0.275773195876289,0.0242268041237113,3
"Leucoraja wallacei",FALSE,1610,644,475,169,0.4,0.295031055900621,0.104968944099379,3
"Malacoraja spinacidermis",TRUE,635,190.5,232,0,0.3,0.365354330708661,0,3
"Mobula alfredi",TRUE,80,24,48,0,0.3,0.6,0,3
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,3
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,3
"Mustelus mustelus",FALSE,1503,751.5,513,238.5,0.5,0.341317365269461,0.158682634730539,3
"Mustelus palumbes",FALSE,1794,538.2,466,72.1999999999999,0.3,0.259754738015608,0.0402452619843924,3
"Myliobatis aquila",FALSE,810,405,382,23,0.5,0.471604938271605,0.0283950617283951,3
"Narke capensis",TRUE,340,102,178,0,0.3,0.523529411764706,0,3
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,3
"Neotrygon caeruleopunctata",TRUE,25,7.5,12,0,0.3,0.48,0,3
"Notorynchus cepedianus",TRUE,712,213.6,328,0,0.3,0.460674157303371,0,3
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,3
"Pateobatis jenkinsii",TRUE,226,67.8,114,0,0.3,0.504424778761062,0,3
"Pliotrema warreni",TRUE,893,267.9,375,0,0.3,0.41993281075028,0,3
"Poroderma africanum",TRUE,570,171,267,0,0.3,0.468421052631579,0,3
"Poroderma pantherinum",TRUE,527,158.1,256,0,0.3,0.485768500948767,0,3
"Raja ocellifera",FALSE,765,459,368,91,0.6,0.481045751633987,0.118954248366013,3
"Raja straeleni",FALSE,2131,639.3,560,79.3,0.3,0.262787423744721,0.0372125762552792,3
"Rajella barnardi",TRUE,640,192,226,0,0.3,0.353125,0,3
"Rajella caudaspinosa",TRUE,887,266.1,271,0,0.3,0.305524239007892,0,3
"Rajella dissimilis",TRUE,689,206.7,261,0,0.3,0.378809869375907,0,3
"Rajella leoparda",FALSE,1292,387.6,334,53.6,0.3,0.258513931888545,0.0414860681114551,3
"Rajella ravidula",TRUE,537,161.1,225,0,0.3,0.418994413407821,0,3
"Rhinoptera jayakari",TRUE,62,31,32,0,0.5,0.516129032258065,0,3
"Rhizoprionodon acutus",TRUE,77,23.1,33,0,0.3,0.428571428571429,0,3
"Rhynchobatus djiddensis",TRUE,149,74.5,75,0,0.5,0.503355704697987,0,3
"Rostroraja alba",FALSE,1778,889,462,427,0.5,0.259842519685039,0.240157480314961,3
"Scyliorhinus capensis",TRUE,1540,462,541,0,0.3,0.351298701298701,0,3
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,3
"Sphyrna zygaena",TRUE,666,333,334,0,0.5,0.501501501501502,0,3
"Squalus acanthias",FALSE,2123,636.9,591,45.9,0.3,0.278379651436646,0.0216203485633537,3
"Squalus bassi",FALSE,1475,442.5,388,54.5,0.3,0.263050847457627,0.0369491525423729,3
"Stegostoma tigrinum",TRUE,100,30,43,0,0.3,0.43,0,3
"Taeniura lymma",TRUE,9,4.5,9,0,0.5,1,0,3
"Taeniurops meyeni",TRUE,85,25.5,45,0,0.3,0.529411764705882,0,3
"Tetronarce cowleyi",TRUE,1623,486.9,560,0,0.3,0.345040049291436,0,3
"Torpedo fuscomaculata",TRUE,878,263.4,379,0,0.3,0.431662870159453,0,3
"Torpedo sinuspersici",TRUE,135,40.5,60,0,0.3,0.444444444444444,0,3
"Triaenodon obesus",TRUE,27,8.1,18,0,0.3,0.666666666666667,0,3
"Triakis megalopterus",TRUE,569,170.7,205,0,0.3,0.360281195079086,0,3
"Sphyrna lewini",FALSE,669,200.7,131,69.7,0.3,0.195814648729447,0.104185351270553,3
"Acroteriobatus annulatus",FALSE,1242,621,500,121,0.5,0.402576489533011,0.0974235104669887,4
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,4
"Aetobatus ocellatus",TRUE,188,56.4,92,0,0.3,0.48936170212766,0,4
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,4
"Apristurus microps",FALSE,987,296.1,277,19.1,0.3,0.2806484295846,0.0193515704154002,4
"Apristurus saldanha",TRUE,735,220.5,221,0,0.3,0.300680272108844,0,4
"Bathyraja smithii",TRUE,738,221.4,259,0,0.3,0.350948509485095,0,4
"Bathytoshia brevicaudata",TRUE,784,235.2,377,0,0.3,0.480867346938776,0,4
"Bathytoshia lata",TRUE,933,279.9,403,0,0.3,0.431939978563773,0,4
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,4
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,4
"Carcharhinus amboinensis",TRUE,231,69.3,95,0,0.3,0.411255411255411,0,4
"Carcharhinus brachyurus",TRUE,1230,369,482,0,0.3,0.391869918699187,0,4
"Carcharhinus brevipinna",TRUE,247,74.1,103,0,0.3,0.417004048582996,0,4
"Carcharhinus humani",TRUE,63,18.9,32,0,0.3,0.507936507936508,0,4
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,4
"Carcharhinus limbatus",TRUE,330,99,165,0,0.3,0.5,0,4
"Carcharhinus obscurus",FALSE,707,353.5,338,15.5,0.5,0.478076379066478,0.0219236209335219,4
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,4
"Carcharias taurus",FALSE,552,276,274,2,0.5,0.496376811594203,0.0036231884057971,4
"Centrophorus squamosus",FALSE,515,257.5,221,36.5,0.5,0.429126213592233,0.070873786407767,4
"Centroscyllium fabricii",TRUE,445,133.5,165,0,0.3,0.370786516853933,0,4
"Centroscymnus coelolepis",FALSE,699,209.7,196,13.7,0.3,0.280400572246066,0.0195994277539342,4
"Centroscymnus owstonii",TRUE,527,158.1,199,0,0.3,0.377609108159393,0,4
"Centroselachus crepidater",TRUE,486,145.8,193,0,0.3,0.397119341563786,0,4
"Cirrhigaleus asper",TRUE,448,134.4,175,0,0.3,0.390625,0,4
"Cruriraja parcomaculata",TRUE,1646,493.8,496,0,0.3,0.301336573511543,0,4
"Dasyatis chrysonota",TRUE,773,231.9,363,0,0.3,0.469598965071151,0,4
"Deania calcea",TRUE,825,247.5,264,0,0.3,0.32,0,4
"Dipturus pullopunctatus",FALSE,1780,534,516,18,0.3,0.289887640449438,0.0101123595505618,4
"Dipturus stenorhynchus",TRUE,600,180,212,0,0.3,0.353333333333333,0,4
"Etmopterus compagnoi",FALSE,741,222.3,222,0.299999999999983,0.3,0.299595141700405,0.000404858299595119,4
"Etmopterus granulosus",FALSE,781,234.3,234,0.299999999999983,0.3,0.299615877080666,0.000384122919334165,4
"Etmopterus pusillus",TRUE,1093,327.9,328,0,0.3,0.300091491308326,0,4
"Etmopterus sculptus",TRUE,603,180.9,201,0,0.3,0.333333333333333,0,4
"Galeocerdo cuvier",TRUE,164,49.2,83,0,0.3,0.50609756097561,0,4
"Galeorhinus galeus",FALSE,1925,962.5,498,464.5,0.5,0.258701298701299,0.241298701298701,4
"Gymnura natalensis",TRUE,544,163.2,254,0,0.3,0.466911764705882,0,4
"Halaelurus lineatus",TRUE,148,44.4,68,0,0.3,0.459459459459459,0,4
"Halaelurus natalensis",FALSE,649,324.5,324,0.5,0.5,0.499229583975347,0.000770416024653313,4
"Haploblepharus edwardsii",FALSE,687,412.2,351,61.2,0.6,0.510917030567686,0.0890829694323144,4
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,4
"Haploblepharus pictus",TRUE,332,99.6,114,0,0.3,0.343373493975904,0,4
"Himantura leoparda",TRUE,172,51.6,74,0,0.3,0.430232558139535,0,4
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,4
