"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Rhynchobatus djiddensis",TRUE,149,74.5,82,0,0.5,0.550335570469799,0,2
"Rostroraja alba",TRUE,1778,889,890,0,0.5,0.500562429696288,0,2
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,2
"Sphyrna zygaena",TRUE,666,333,346,0,0.5,0.519519519519519,0,2
"Squalus acanthias",TRUE,2123,636.9,1058,0,0.3,0.498351389543099,0,2
"Stegostoma tigrinum",TRUE,100,30,45,0,0.3,0.45,0,2
"Taeniurops meyeni",TRUE,85,42.5,58,0,0.5,0.682352941176471,0,2
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,2
"Sphyrna lewini",TRUE,669,200.7,201,0,0.3,0.300448430493274,0,2
"Acroteriobatus annulatus",TRUE,1242,621,660,0,0.5,0.531400966183575,0,3
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,3
"Aetobatus ocellatus",TRUE,188,56.4,82,0,0.3,0.436170212765957,0,3
"Aetomylaeus bovinus",TRUE,391,195.5,215,0,0.5,0.549872122762148,0,3
"Apristurus saldanha",TRUE,735,220.5,303,0,0.3,0.412244897959184,0,3
"Bathytoshia lata",TRUE,933,279.9,386,0,0.3,0.413719185423365,0,3
"Carcharhinus albimarginatus",TRUE,10,3,5,0,0.3,0.5,0,3
"Carcharhinus amblyrhynchos",TRUE,23,11.5,15,0,0.5,0.652173913043478,0,3
"Carcharhinus amboinensis",TRUE,231,69.3,108,0,0.3,0.467532467532468,0,3
"Carcharhinus brachyurus",TRUE,1230,369,625,0,0.3,0.508130081300813,0,3
"Carcharhinus brevipinna",TRUE,247,74.1,136,0,0.3,0.550607287449393,0,3
"Carcharhinus leucas",TRUE,117,35.1,65,0,0.3,0.555555555555556,0,3
"Carcharhinus limbatus",TRUE,330,99,163,0,0.3,0.493939393939394,0,3
"Carcharhinus obscurus",TRUE,707,353.5,402,0,0.5,0.568599717114569,0,3
"Carcharhinus plumbeus",TRUE,107,53.5,55,0,0.5,0.514018691588785,0,3
"Carcharias taurus",TRUE,552,276,299,0,0.5,0.541666666666667,0,3
"Centrophorus squamosus",TRUE,515,257.5,258,0,0.5,0.500970873786408,0,3
"Centroscymnus owstonii",TRUE,527,158.1,167,0,0.3,0.316888045540797,0,3
"Galeorhinus galeus",TRUE,1925,962.5,963,0,0.5,0.50025974025974,0,3
"Halaelurus natalensis",TRUE,649,324.5,334,0,0.5,0.514637904468413,0,3
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,3
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,3
"Himantura leoparda",TRUE,172,51.6,105,0,0.3,0.61046511627907,0,3
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,3
"Leucoraja wallacei",TRUE,1610,644,790,0,0.4,0.490683229813665,0,3
"Mobula alfredi",TRUE,80,24,48,0,0.3,0.6,0,3
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,3
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,3
"Mustelus mustelus",TRUE,1503,751.5,770,0,0.5,0.51230871590153,0,3
"Myliobatis aquila",TRUE,810,405,440,0,0.5,0.54320987654321,0,3
"Neoraja stehmanni",TRUE,294,88.2,133,0,0.3,0.452380952380952,0,3
"Notorynchus cepedianus",TRUE,712,213.6,448,0,0.3,0.629213483146067,0,3
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,3
"Pateobatis jenkinsii",TRUE,226,67.8,100,0,0.3,0.442477876106195,0,3
"Poroderma africanum",TRUE,570,171,333,0,0.3,0.58421052631579,0,3
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,3
"Raja ocellifera",TRUE,765,459,475,0,0.6,0.620915032679739,0,3
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,3
"Rhizoprionodon acutus",TRUE,77,23.1,34,0,0.3,0.441558441558442,0,3
"Rhynchobatus djiddensis",TRUE,149,74.5,82,0,0.5,0.550335570469799,0,3
"Rostroraja alba",TRUE,1778,889,890,0,0.5,0.500562429696288,0,3
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,3
"Sphyrna zygaena",TRUE,666,333,346,0,0.5,0.519519519519519,0,3
"Squalus acanthias",TRUE,2123,636.9,1058,0,0.3,0.498351389543099,0,3
"Stegostoma tigrinum",TRUE,100,30,45,0,0.3,0.45,0,3
"Taeniurops meyeni",TRUE,85,42.5,58,0,0.5,0.682352941176471,0,3
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,3
"Sphyrna lewini",TRUE,669,200.7,201,0,0.3,0.300448430493274,0,3
"Acroteriobatus annulatus",TRUE,1242,621,660,0,0.5,0.531400966183575,0,4
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,4
"Aetobatus ocellatus",TRUE,188,56.4,82,0,0.3,0.436170212765957,0,4
"Aetomylaeus bovinus",TRUE,391,195.5,215,0,0.5,0.549872122762148,0,4
"Apristurus saldanha",TRUE,735,220.5,303,0,0.3,0.412244897959184,0,4
"Bathytoshia lata",TRUE,933,279.9,386,0,0.3,0.413719185423365,0,4
"Carcharhinus albimarginatus",TRUE,10,3,5,0,0.3,0.5,0,4
"Carcharhinus amblyrhynchos",TRUE,23,11.5,15,0,0.5,0.652173913043478,0,4
"Carcharhinus amboinensis",TRUE,231,69.3,108,0,0.3,0.467532467532468,0,4
"Carcharhinus brachyurus",TRUE,1230,369,625,0,0.3,0.508130081300813,0,4
"Carcharhinus brevipinna",TRUE,247,74.1,136,0,0.3,0.550607287449393,0,4
"Carcharhinus leucas",TRUE,117,35.1,65,0,0.3,0.555555555555556,0,4
"Carcharhinus limbatus",TRUE,330,99,163,0,0.3,0.493939393939394,0,4
"Carcharhinus obscurus",TRUE,707,353.5,402,0,0.5,0.568599717114569,0,4
"Carcharhinus plumbeus",TRUE,107,53.5,55,0,0.5,0.514018691588785,0,4
"Carcharias taurus",TRUE,552,276,299,0,0.5,0.541666666666667,0,4
"Centrophorus squamosus",TRUE,515,257.5,258,0,0.5,0.500970873786408,0,4
"Centroscymnus owstonii",TRUE,527,158.1,167,0,0.3,0.316888045540797,0,4
"Galeorhinus galeus",TRUE,1925,962.5,963,0,0.5,0.50025974025974,0,4
"Halaelurus natalensis",TRUE,649,324.5,334,0,0.5,0.514637904468413,0,4
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,4
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,4
"Himantura leoparda",TRUE,172,51.6,103,0,0.3,0.598837209302326,0,4
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,4
"Leucoraja wallacei",TRUE,1610,644,790,0,0.4,0.490683229813665,0,4
"Mobula alfredi",TRUE,80,24,48,0,0.3,0.6,0,4
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,4
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,4
"Mustelus mustelus",TRUE,1503,751.5,770,0,0.5,0.51230871590153,0,4
"Myliobatis aquila",TRUE,810,405,440,0,0.5,0.54320987654321,0,4
"Neoraja stehmanni",TRUE,294,88.2,133,0,0.3,0.452380952380952,0,4
"Notorynchus cepedianus",TRUE,712,213.6,448,0,0.3,0.629213483146067,0,4
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,4
"Pateobatis jenkinsii",TRUE,226,67.8,100,0,0.3,0.442477876106195,0,4
"Poroderma africanum",TRUE,570,171,333,0,0.3,0.58421052631579,0,4
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,4
"Raja ocellifera",TRUE,765,459,475,0,0.6,0.620915032679739,0,4
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,4
"Rhizoprionodon acutus",TRUE,77,23.1,34,0,0.3,0.441558441558442,0,4
"Rhynchobatus djiddensis",TRUE,149,74.5,82,0,0.5,0.550335570469799,0,4
"Rostroraja alba",TRUE,1778,889,890,0,0.5,0.500562429696288,0,4
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,4
"Sphyrna zygaena",TRUE,666,333,346,0,0.5,0.519519519519519,0,4
"Squalus acanthias",TRUE,2123,636.9,1058,0,0.3,0.498351389543099,0,4
"Stegostoma tigrinum",TRUE,100,30,45,0,0.3,0.45,0,4
"Taeniurops meyeni",TRUE,85,42.5,58,0,0.5,0.682352941176471,0,4
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,4
"Sphyrna lewini",TRUE,669,200.7,201,0,0.3,0.300448430493274,0,4
"Acroteriobatus annulatus",TRUE,1242,621,660,0,0.5,0.531400966183575,0,5
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,5
"Aetobatus ocellatus",TRUE,188,56.4,82,0,0.3,0.436170212765957,0,5
"Aetomylaeus bovinus",TRUE,391,195.5,215,0,0.5,0.549872122762148,0,5
"Apristurus saldanha",TRUE,735,220.5,303,0,0.3,0.412244897959184,0,5
"Bathytoshia lata",TRUE,933,279.9,386,0,0.3,0.413719185423365,0,5
"Carcharhinus albimarginatus",TRUE,10,3,5,0,0.3,0.5,0,5
"Carcharhinus amblyrhynchos",TRUE,23,11.5,15,0,0.5,0.652173913043478,0,5
"Carcharhinus amboinensis",TRUE,231,69.3,108,0,0.3,0.467532467532468,0,5
"Carcharhinus brachyurus",TRUE,1230,369,625,0,0.3,0.508130081300813,0,5
"Carcharhinus brevipinna",TRUE,247,74.1,136,0,0.3,0.550607287449393,0,5
"Carcharhinus leucas",TRUE,117,35.1,65,0,0.3,0.555555555555556,0,5
"Carcharhinus limbatus",TRUE,330,99,163,0,0.3,0.493939393939394,0,5
"Carcharhinus obscurus",TRUE,707,353.5,402,0,0.5,0.568599717114569,0,5
"Carcharhinus plumbeus",TRUE,107,53.5,55,0,0.5,0.514018691588785,0,5
"Carcharias taurus",TRUE,552,276,299,0,0.5,0.541666666666667,0,5
"Centrophorus squamosus",TRUE,515,257.5,258,0,0.5,0.500970873786408,0,5
"Centroscymnus owstonii",TRUE,527,158.1,167,0,0.3,0.316888045540797,0,5
"Galeorhinus galeus",TRUE,1925,962.5,963,0,0.5,0.50025974025974,0,5
"Halaelurus natalensis",TRUE,649,324.5,334,0,0.5,0.514637904468413,0,5
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,5
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,5
"Himantura leoparda",TRUE,172,51.6,103,0,0.3,0.598837209302326,0,5
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,5
"Leucoraja wallacei",TRUE,1610,644,790,0,0.4,0.490683229813665,0,5
"Mobula alfredi",TRUE,80,24,48,0,0.3,0.6,0,5
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,5
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,5
"Mustelus mustelus",TRUE,1503,751.5,770,0,0.5,0.51230871590153,0,5
"Myliobatis aquila",TRUE,810,405,440,0,0.5,0.54320987654321,0,5
"Neoraja stehmanni",TRUE,294,88.2,133,0,0.3,0.452380952380952,0,5
"Notorynchus cepedianus",TRUE,712,213.6,448,0,0.3,0.629213483146067,0,5
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,5
"Pateobatis jenkinsii",TRUE,226,67.8,100,0,0.3,0.442477876106195,0,5
"Poroderma africanum",TRUE,570,171,333,0,0.3,0.58421052631579,0,5
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,5
"Raja ocellifera",TRUE,765,459,475,0,0.6,0.620915032679739,0,5
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,5
"Rhizoprionodon acutus",TRUE,77,23.1,34,0,0.3,0.441558441558442,0,5
"Rhynchobatus djiddensis",TRUE,149,74.5,82,0,0.5,0.550335570469799,0,5
"Rostroraja alba",TRUE,1778,889,890,0,0.5,0.500562429696288,0,5
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,5
"Sphyrna zygaena",TRUE,666,333,346,0,0.5,0.519519519519519,0,5
"Squalus acanthias",TRUE,2123,636.9,1058,0,0.3,0.498351389543099,0,5
"Stegostoma tigrinum",TRUE,100,30,45,0,0.3,0.45,0,5
"Taeniurops meyeni",TRUE,85,42.5,58,0,0.5,0.682352941176471,0,5
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,5
"Sphyrna lewini",TRUE,669,200.7,201,0,0.3,0.300448430493274,0,5
"Acroteriobatus annulatus",TRUE,1242,621,660,0,0.5,0.531400966183575,0,6
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,6
"Aetobatus ocellatus",TRUE,188,56.4,82,0,0.3,0.436170212765957,0,6
"Aetomylaeus bovinus",TRUE,391,195.5,215,0,0.5,0.549872122762148,0,6
"Apristurus saldanha",TRUE,735,220.5,303,0,0.3,0.412244897959184,0,6
"Bathytoshia lata",TRUE,933,279.9,386,0,0.3,0.413719185423365,0,6
"Carcharhinus albimarginatus",TRUE,10,3,5,0,0.3,0.5,0,6
"Carcharhinus amblyrhynchos",TRUE,23,11.5,15,0,0.5,0.652173913043478,0,6
"Carcharhinus amboinensis",TRUE,231,69.3,108,0,0.3,0.467532467532468,0,6
"Carcharhinus brachyurus",TRUE,1230,369,625,0,0.3,0.508130081300813,0,6
"Carcharhinus brevipinna",TRUE,247,74.1,136,0,0.3,0.550607287449393,0,6
"Carcharhinus leucas",TRUE,117,35.1,65,0,0.3,0.555555555555556,0,6
"Carcharhinus limbatus",TRUE,330,99,163,0,0.3,0.493939393939394,0,6
"Carcharhinus obscurus",TRUE,707,353.5,402,0,0.5,0.568599717114569,0,6
"Carcharhinus plumbeus",TRUE,107,53.5,55,0,0.5,0.514018691588785,0,6
"Carcharias taurus",TRUE,552,276,299,0,0.5,0.541666666666667,0,6
"Centrophorus squamosus",TRUE,515,257.5,258,0,0.5,0.500970873786408,0,6
"Centroscymnus owstonii",TRUE,527,158.1,167,0,0.3,0.316888045540797,0,6
"Galeorhinus galeus",TRUE,1925,962.5,963,0,0.5,0.50025974025974,0,6
"Halaelurus natalensis",TRUE,649,324.5,334,0,0.5,0.514637904468413,0,6
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,6
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,6
"Himantura leoparda",TRUE,172,51.6,103,0,0.3,0.598837209302326,0,6
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,6
"Leucoraja wallacei",TRUE,1610,644,790,0,0.4,0.490683229813665,0,6
"Mobula alfredi",TRUE,80,24,48,0,0.3,0.6,0,6
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,6
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,6
"Mustelus mustelus",TRUE,1503,751.5,770,0,0.5,0.51230871590153,0,6
"Myliobatis aquila",TRUE,810,405,440,0,0.5,0.54320987654321,0,6
"Neoraja stehmanni",TRUE,294,88.2,133,0,0.3,0.452380952380952,0,6
"Notorynchus cepedianus",TRUE,712,213.6,448,0,0.3,0.629213483146067,0,6
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,6
"Pateobatis jenkinsii",TRUE,226,67.8,100,0,0.3,0.442477876106195,0,6
"Poroderma africanum",TRUE,570,171,333,0,0.3,0.58421052631579,0,6
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,6
"Raja ocellifera",TRUE,765,459,475,0,0.6,0.620915032679739,0,6
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,6
"Rhizoprionodon acutus",TRUE,77,23.1,34,0,0.3,0.441558441558442,0,6
"Rhynchobatus djiddensis",TRUE,149,74.5,82,0,0.5,0.550335570469799,0,6
"Rostroraja alba",TRUE,1778,889,890,0,0.5,0.500562429696288,0,6
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,6
"Sphyrna zygaena",TRUE,666,333,346,0,0.5,0.519519519519519,0,6
"Squalus acanthias",TRUE,2123,636.9,1058,0,0.3,0.498351389543099,0,6
"Stegostoma tigrinum",TRUE,100,30,45,0,0.3,0.45,0,6
"Taeniurops meyeni",TRUE,85,42.5,58,0,0.5,0.682352941176471,0,6
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,6
"Sphyrna lewini",TRUE,669,200.7,201,0,0.3,0.300448430493274,0,6
"Acroteriobatus annulatus",TRUE,1242,621,660,0,0.5,0.531400966183575,0,7
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,7
"Aetobatus ocellatus",TRUE,188,56.4,82,0,0.3,0.436170212765957,0,7
"Aetomylaeus bovinus",TRUE,391,195.5,215,0,0.5,0.549872122762148,0,7
"Apristurus saldanha",TRUE,735,220.5,303,0,0.3,0.412244897959184,0,7
"Bathytoshia lata",TRUE,933,279.9,386,0,0.3,0.413719185423365,0,7
"Carcharhinus albimarginatus",TRUE,10,3,5,0,0.3,0.5,0,7
"Carcharhinus amblyrhynchos",TRUE,23,11.5,15,0,0.5,0.652173913043478,0,7
"Carcharhinus amboinensis",TRUE,231,69.3,108,0,0.3,0.467532467532468,0,7
"Carcharhinus brachyurus",TRUE,1230,369,625,0,0.3,0.508130081300813,0,7
"Carcharhinus brevipinna",TRUE,247,74.1,136,0,0.3,0.550607287449393,0,7
"Carcharhinus leucas",TRUE,117,35.1,65,0,0.3,0.555555555555556,0,7
"Carcharhinus limbatus",TRUE,330,99,163,0,0.3,0.493939393939394,0,7
"Carcharhinus obscurus",TRUE,707,353.5,402,0,0.5,0.568599717114569,0,7
"Carcharhinus plumbeus",TRUE,107,53.5,55,0,0.5,0.514018691588785,0,7
"Carcharias taurus",TRUE,552,276,299,0,0.5,0.541666666666667,0,7
"Centrophorus squamosus",TRUE,515,257.5,258,0,0.5,0.500970873786408,0,7
"Centroscymnus owstonii",TRUE,527,158.1,168,0,0.3,0.318785578747628,0,7
"Galeorhinus galeus",TRUE,1925,962.5,963,0,0.5,0.50025974025974,0,7
"Halaelurus natalensis",TRUE,649,324.5,334,0,0.5,0.514637904468413,0,7
"Haploblepharus edwardsii",TRUE,687,412.2,413,0,0.6,0.601164483260553,0,7
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,7
"Himantura leoparda",TRUE,172,51.6,103,0,0.3,0.598837209302326,0,7
"Himantura uarnak",TRUE,91,45.5,48,0,0.5,0.527472527472527,0,7
"Leucoraja wallacei",TRUE,1610,644,790,0,0.4,0.490683229813665,0,7
"Mobula alfredi",TRUE,80,24,48,0,0.3,0.6,0,7
"Mobula birostris",TRUE,116,58,59,0,0.5,0.508620689655172,0,7
"Mobula kuhlii",TRUE,171,85.5,86,0,0.5,0.502923976608187,0,7
"Mustelus mustelus",TRUE,1503,751.5,770,0,0.5,0.51230871590153,0,7
"Myliobatis aquila",TRUE,810,405,440,0,0.5,0.54320987654321,0,7
"Neoraja stehmanni",TRUE,294,88.2,135,0,0.3,0.459183673469388,0,7
"Notorynchus cepedianus",TRUE,712,213.6,448,0,0.3,0.629213483146067,0,7
"Pateobatis fai",TRUE,36,10.8,19,0,0.3,0.527777777777778,0,7
"Pateobatis jenkinsii",TRUE,226,67.8,100,0,0.3,0.442477876106195,0,7
"Poroderma africanum",TRUE,570,171,333,0,0.3,0.58421052631579,0,7
"Poroderma pantherinum",TRUE,527,158.1,279,0,0.3,0.529411764705882,0,7
"Raja ocellifera",TRUE,765,459,475,0,0.6,0.620915032679739,0,7
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,7
"Rhizoprionodon acutus",TRUE,77,23.1,34,0,0.3,0.441558441558442,0,7
